Molecule ChEMBL ID,Standardized Smiles,pIC50,MolWt,TPSA,nRotB,HBD,HBA,LogP,NumHetAtoms,NumHeavyAtoms,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,RingCount,FractionCSP3,Asphericity,Eccentricity,InertShpFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadGyr,SphIndex
CHEMBL4166038,COc1cc(-n2cc(CN3CCNCC3)nn2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,6.0506,597.2037345640009,139.19,13.0,3.0,12.0,3.793800000000002,14.0,41.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.3333333333333333,0.5969990716625135,0.9872461474804951,0.0002557431956418084,0.1592012697340083,0.8691877480136552,3398.6739933876147,18555.66729763406,21348.284464477456,6.016490510651595,0.060551554240231856
CHEMBL2437484,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1,4.5803,471.20188766000075,114.26999999999998,11.0,2.0,9.0,2.9842000000000013,10.0,35.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.16,0.6052078149403349,0.9878742849700134,0.0003647620274205705,0.15525590840604042,0.8996855193665655,2466.4999416982305,14293.010191024976,15886.67360244738,5.883702330022649,0.09541428522323694
CHEMBL2435999,COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,7.0455,635.290782916001,89.05,14.0,1.0,8.0,6.813820000000009,10.0,47.0,0.0,0.0,1.0,3.0,2.0,5.0,6.0,0.2702702702702703,0.7056869918769145,0.9939205280969001,0.00022449842166920094,0.11009988114243946,0.9158408371542149,4079.4978884248417,33934.37597330614,37052.70020361852,7.683666936145033,0.049935874970246916
CHEMBL2347231,NC(=O)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,7.2147,313.0730376840003,92.93,3.0,3.0,4.0,3.517400000000001,7.0,22.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.6176366198837433,0.988709830493305,0.0009330978953085855,0.14984282126915557,0.8531514559014224,914.3214877998155,5205.819684062087,6101.870480384663,4.41332454787881,0.01278359261394339
CHEMBL1928945,Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.3251,436.11023171600056,82.29,8.0,2.0,6.0,5.966200000000002,8.0,31.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.043478260869565216,0.5268226727992176,0.9809086810225648,0.0004536550090695204,0.19446891652542425,0.8867481766826235,1954.6751583354255,8913.016350528957,10051.350073109897,4.893029050984747,0.19384795488498846
CHEMBL1958220,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,5.2716,385.06517543200044,54.26,4.0,0.0,5.0,4.129100000000003,7.0,26.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.21052631578947367,0.4780190891118963,0.9751591208809446,0.00047824905924602045,0.22150550549072914,0.8239294449343507,1722.8041101289562,6408.278796702772,7777.703341107529,4.540248687118195,0.11159166494855877
CHEMBL1929312,Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,4.4653,298.07759868800036,59.150000000000006,6.0,1.0,5.0,4.042920000000001,5.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.125,0.6107809521134155,0.9881936820224119,0.0013283053208283163,0.15320981303750777,0.9297564436390854,699.9568766759887,4247.700610401942,4568.616479576475,3.9934024188270465,0.10435675409862895
CHEMBL1929308,CC(C)(C)c1ccc(-c2nnc(SCc3ccccc3)o2)cc1,5.1284,324.1296342600005,38.92,4.0,0.0,4.0,5.326400000000005,4.0,23.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2631578947368421,0.7892930816979455,0.9970637324061683,0.0017453209912939869,0.07657619421387332,0.9791115016867071,560.9922223881526,7172.9072322781385,7325.935013449879,4.817501752858271,0.10676789567695939
CHEMBL1929305,Nc1ccccc1-c1nnc(SCc2ccccc2)o1,5.821,283.07793303600033,64.94,5.0,1.0,5.0,3.611100000000002,5.0,20.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.06666666666666667,0.7137340653566809,0.9942833963622805,0.001787084024053101,0.10677325375902258,0.9297528122605223,520.262505705717,4530.306146568296,4872.592033955448,4.184502267867017,0.10524646340569717
CHEMBL1929314,COc1cc(OC)cc(-c2nnc(SCc3ccccc3)o2)c1,4.584,328.08816337200045,57.38,8.0,0.0,6.0,4.046100000000003,6.0,23.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.17647058823529413,0.5378584186825086,0.9820361401739128,0.000828867666028565,0.1886929235353646,0.8880854057212465,1071.444142557059,5042.7641282059185,5678.242312866864,4.2373085473013985,0.08797092034065467
CHEMBL246276,OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.9208,388.14478738400044,80.27000000000001,6.0,2.0,7.0,3.5023000000000017,8.0,29.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.09523809523809523,0.7312290771120659,0.9949482892539638,0.000979669411595459,0.1003887529089322,0.9745510234937976,994.775392554795,9657.051700205562,9909.231499839498,5.144755882716202,0.16351265689241176
CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,4.0,278.1279944480004,93.41,5.0,1.0,6.0,2.52808,6.0,21.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.2,0.33876881386586855,0.9505781887610268,0.0008376220007656997,0.31048527670697296,0.8046454411480921,960.6307384626209,2489.5452452007157,3093.965513119118,3.428782325494889,0.22707567026379216
CHEMBL31876,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,6.4812,378.06836690400036,77.81,3.0,2.0,4.0,4.604380000000002,7.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.05,0.3720557950348834,0.9580762314465242,0.00042249063105200506,0.28651341109488476,0.8301196083551631,1964.8237081332634,5692.713234084432,6857.702404312837,4.37719160135243,0.20234404941833778
CHEMBL3403515,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,6.9863,295.13207678400045,51.39,5.0,0.0,5.0,3.5424400000000027,5.0,22.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,0.29411764705882354,0.3857876364347701,0.9602536432267881,0.0008818396872306061,0.27912889615674047,0.9040319161971435,1025.1658314860283,3320.267603314462,3672.732725279587,3.6843418765936073,0.35931302164801054
CHEMBL124617,Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,5.8097,252.11234438399998,102.74,4.0,3.0,6.0,1.9327999999999999,6.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.6312311952218257,0.9896801359339426,0.0018131593712938342,0.14329420273609456,0.8657946281768937,477.5060824129762,2885.1285898589285,3332.3475290371716,3.6426499925782325,0.03122537605148591
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.2525,469.2980794880011,29.540000000000003,9.0,0.0,3.0,7.217600000000008,3.0,35.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,0.40625,0.7586021968153249,0.9960577942414104,0.0005818135525969181,0.08870665437799012,0.9666635779448828,1661.4662440058178,18105.5064620249,18729.894117369175,6.401794757788042,0.1027882293069916
CHEMBL3663921,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,8.8861,501.2488378520009,125.71,11.0,3.0,8.0,3.5501000000000014,10.0,37.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.25925925925925924,0.4253431301555559,0.9674213401035933,0.00021192471305720183,0.253171781034474,0.8014312241581215,3781.678939642129,11971.142951187301,14937.205577138093,5.53106513749917,0.11793085080624278
CHEMBL7699,O=c1c(-c2cccc(Cl)c2)coc2cc(O)ccc12,4.2306,272.0240218280003,50.44,2.0,1.0,3.0,3.819000000000001,4.0,19.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.646362786886033,0.9906930984741615,0.0018184594312892373,0.13611460111121507,0.9010719701632722,495.51392495153834,3280.2778317265324,3640.417125762056,3.687599623089297,0.06750979797523463
CHEMBL1630578,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,4.6904,624.4151749040016,72.88000000000001,9.0,0.0,8.0,5.458300000000006,8.0,46.0,4.0,4.0,7.0,0.0,1.0,1.0,8.0,0.6842105263157895,0.6777306565226625,0.9924546213095714,0.00028234923161141835,0.12261249789999085,0.9410739334603495,3333.01397028591,25581.5077664729,27183.313506951716,6.6997998088130855,0.10280041789306057
CHEMBL2424801,O=C(/C=C/c1cccnc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.3279,401.10433781200044,79.80000000000001,5.0,2.0,5.0,5.073700000000002,7.0,29.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.5784380949063961,0.9856468510889731,0.00039214295709354293,0.16882027407391445,0.838864840314081,2139.1811969071673,10629.552066481887,12671.35247020492,5.6261138793876215,0.01383328565898033
CHEMBL144402,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.1549,574.253982808001,193.17999999999995,16.0,6.0,10.0,1.6533599999999993,12.0,42.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.3333333333333333,0.8518396422817319,0.9986322437771684,0.0005392370040984114,0.052284239389879264,0.9788290390912197,1815.2111810794463,33983.116840895775,34718.13307914008,7.833089444326981,0.08183644506892263
CHEMBL3098326,COc1cc2nc(Cl)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,4.4248,372.09891808400045,85.37000000000002,8.0,2.0,6.0,4.0024000000000015,8.0,26.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.16666666666666666,0.542844204563559,0.9823357303125637,0.0005522814157287045,0.18712699685315864,0.8213827709228039,1487.2540475384912,6528.2127708805865,7947.832608597689,4.6270201485692,0.028312321840404997
CHEMBL3098319,COc1cc2nc(Cl)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,4.4437,358.11965352800047,59.510000000000005,9.0,1.0,6.0,4.110000000000002,7.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2222222222222222,0.5008741365140642,0.9776604136672744,0.0005587101402166777,0.21019066474973083,0.798654443285875,1429.4611566851868,5431.475777720774,6800.7832716415505,4.363087554567894,0.03386894885396594
CHEMBL2424799,CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.2924,358.10189528800055,49.84,8.0,2.0,5.0,5.191800000000003,6.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2222222222222222,0.7182541007004846,0.9944942912387372,0.0010411668273311663,0.10479076626097267,0.9120794188617792,876.0165949579106,7624.686175618289,8359.673530550052,4.846554655393434,0.05612570942621136
CHEMBL525805,CCOC(=O)N[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.2218,565.1350665600007,97.4,8.0,3.0,8.0,5.634500000000004,11.0,39.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.25,0.7160295282929642,0.9941801898523315,0.00033437933637421965,0.10772998702859862,0.993178835137809,2970.2159406952587,27382.864227992122,27570.93008752306,7.152927888280603,0.12610843221996354
CHEMBL510845,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,7.5229,597.1958369760008,106.43,5.0,2.0,10.0,4.522800000000004,12.0,43.0,0.0,0.0,2.0,2.0,3.0,5.0,7.0,0.2903225806451613,0.7251589113968407,0.9947939759234242,0.0002676263933886031,0.10190655261790425,0.9212158208572959,3442.1710399828085,31116.570413469723,33777.7203875116,7.560984336006188,0.05299973492750909
CHEMBL452980,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)c(F)cn5Cc4ccccc4)c3s2)C1)N1CCOCC1,6.6198,596.2005880080009,93.53999999999999,5.0,2.0,9.0,5.127800000000004,11.0,43.0,0.0,0.0,2.0,2.0,3.0,5.0,7.0,0.28125,0.7866566591973532,0.9970269653004709,0.00032908042991503314,0.0770534260350152,0.9454158906614681,2872.90219872865,35249.404611289734,37284.54848228455,7.949078120770616,0.048235948521278736
CHEMBL2437224,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.8861,564.1398175920007,95.27,12.0,2.0,7.0,6.473000000000005,10.0,39.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.1724137931034483,0.7206213023117672,0.9945962504541311,0.0002969649212721756,0.10381858495752692,0.907485385692598,3055.8672782125177,26711.54588293221,29434.684353121353,7.2377307626557155,0.03308088814821457
CHEMBL257860,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.0458,509.1942154360008,121.31000000000002,11.0,3.0,9.0,3.949500000000003,11.0,36.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,0.36,0.46988013754675206,0.9738346356961889,0.00018921201891043292,0.22725778824601559,0.7981626114213151,4218.35048332284,14815.464251612311,18561.96223627904,6.0711407015366365,0.06865494761110491
CHEMBL404405,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.8861,495.1785653720007,121.31000000000002,10.0,3.0,9.0,3.559400000000002,11.0,35.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,0.3333333333333333,0.6371590811670584,0.990105929298084,0.0003852930971480822,0.14032194685357594,0.9026124658797238,2342.664513225932,15069.048288064678,16694.925959589706,5.863761816166058,0.07676298555129223
CHEMBL270975,Nc1c(Cl)cccc1Nc1ncnc2ccncc12,6.92,271.0624730000003,76.72,3.0,2.0,5.0,3.0040000000000004,6.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.5894276760634738,0.9865248683618114,0.0014303872552157845,0.16361138133916855,0.8369429826649147,585.1163589531953,2993.1232574410515,3576.2570682062847,3.628448264256663,0.0074697822354961516
CHEMBL3671546,C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,5.9914,501.0811798520006,105.24000000000001,10.0,3.0,6.0,4.304500000000003,10.0,32.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.18181818181818182,0.5423996367506477,0.9822795826506602,0.0002830886655222724,0.1874215075908975,0.8198602489832664,2896.125309258497,12668.866277173885,15452.470458087133,5.556323486180159,0.030720124453869044
CHEMBL3676365,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCO,7.3872,551.0371221200006,125.47000000000001,11.0,4.0,7.0,3.930300000000003,12.0,34.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.18181818181818182,0.5785813358768898,0.9857516153371765,0.00027154829591954026,0.1682074696918878,0.8603206708877388,3168.2050074166245,16204.228400101878,18835.102942930833,5.878685358017802,0.06980111260057963
CHEMBL3671492,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN(C)C,8.0458,473.08626523200064,79.38,10.0,2.0,6.0,4.339900000000004,9.0,30.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.19047619047619047,0.6039104622544704,0.9877036097730437,0.0003984266818260505,0.15633802877514785,0.8495538453435486,2132.2714669858788,11586.94041549885,13638.853474688518,5.37013947709818,0.02778696201955475
CHEMBL589589,CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,6.1249,378.1265687480007,32.34,10.0,1.0,2.0,5.346300000000005,5.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.35,0.7499745463613597,0.9957831833443223,0.0009291782031889169,0.09173795162661964,0.9367030765189517,1008.0984178322411,10293.328689751812,10988.891728641134,5.4204329234221955,0.08553156722806908
CHEMBL302552,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,7.6576,511.15349349600064,124.26999999999998,7.0,4.0,7.0,2.895500000000001,12.0,36.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,0.25,0.6923658207935224,0.993259844192954,0.0003983250180823025,0.11590893802372965,0.92653542241355,2326.0789063018583,18593.859444872276,20068.158210764108,6.3270639583585,0.07787443870727967
CHEMBL504416,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,4.6421,381.1156514440005,79.61999999999999,6.0,3.0,4.0,4.861400000000002,7.0,27.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.1,0.38966769520505,0.9613554495808109,0.00044827359710989355,0.2753101878995341,0.8094357665939037,1805.6735257496591,5308.8363554016,6558.687637119276,4.23134267315419,0.19138390801484295
CHEMBL482489,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,5.4685,441.0355853240005,79.61999999999999,6.0,3.0,4.0,5.484800000000002,7.0,27.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.1,0.6216238516986449,0.9890412758931193,0.000557438691708197,0.14763927180703146,0.9118540132353556,1635.7924679413622,10103.029556133715,11079.656841435708,5.0763322948364165,0.16618822612862202
CHEMBL247228,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,5.0,431.1005375360004,106.07,4.0,3.0,5.0,5.273900000000002,11.0,31.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.05,0.7344046279309543,0.9951714609902016,0.0007220264123703822,0.09815173574943867,0.9356983681829866,1295.9337112213504,12354.372030247812,13203.370285061535,5.579207026032754,0.08149856229377614
CHEMBL402294,CCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.301,405.1713364800006,103.24000000000001,9.0,2.0,8.0,3.709900000000002,9.0,30.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.14285714285714285,0.6478972673120763,0.9906825752479691,0.0006264044919548828,0.13619117115309698,0.9435630325416534,1506.3158784142536,10436.094837634248,11060.304905675232,5.326143551937526,0.12909813451995406
CHEMBL250923,COc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OC,8.3979,320.1524778800005,44.24000000000001,8.0,0.0,4.0,4.293000000000004,4.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2,0.6383713470134308,0.990167366172851,0.0008851880265285113,0.1398877656062866,0.8748005770778918,988.2652621371794,6180.2046653376965,7064.701175645674,4.712973583802895,0.04712431531650079
CHEMBL203132,Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.7696,383.0381721680004,85.09,3.0,3.0,6.0,4.282700000000002,7.0,24.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.058823529411764705,0.6606366571463962,0.9915333404217381,0.0007871421638527948,0.12985235782268226,0.8793491491097586,1117.141463754961,7565.187202296297,8603.166569223604,4.742707316241148,0.02736178395557505
CHEMBL205676,Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,6.0,376.02939455200027,59.07000000000001,2.0,2.0,5.0,5.3839000000000015,8.0,25.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.058823529411764705,0.650928284762229,0.9909526815568119,0.0007496092547753332,0.13421170930795728,0.8764229234433285,1169.17302962862,7634.878133375026,8711.408532513942,4.818440228357728,0.0344965470361912
CHEMBL4468034,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.752,527.3008734240011,87.55,17.0,2.0,8.0,5.2900000000000045,9.0,39.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.3,0.6182626794103357,0.988827144305461,0.00034235346469729285,0.1490666920700496,0.88072467645738,2572.559554015649,15199.349025690231,17257.775820280152,5.761302492132136,0.07211354178134528
CHEMBL4451986,C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.284,513.285223360001,87.55,16.0,2.0,8.0,4.899900000000003,9.0,38.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.27586206896551724,0.5072506405194094,0.9787663659618261,0.00026986538530905424,0.20497902541938431,0.843238386757197,3124.6630085274055,12854.172709035476,15243.818249864284,5.512999523178385,0.09987148749672971
CHEMBL4441933,C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.4815,533.2306009440009,87.55,15.0,2.0,8.0,5.076300000000004,10.0,38.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.25,0.5198639324770021,0.9799642690884439,0.0002357603039338286,0.19917336998191346,0.8164997311641263,3463.2621248795776,14197.443132944221,17388.178576252787,5.728295930876347,0.04519109179501067
CHEMBL1830267,Cc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.7597,295.11431854400047,50.41,5.0,2.0,2.0,3.2457200000000013,4.0,21.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.058823529411764705,0.4037214908956415,0.962991526753219,0.0005830231719592875,0.269531666787976,0.7608805748529696,1305.0606072756605,3684.1506488475,4841.9565048817485,4.079192723909497,0.031925512964071895
CHEMBL1830274,Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,6.4559,295.11431854400047,50.41,5.0,2.0,2.0,3.2457200000000004,4.0,21.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.058823529411764705,0.3338526707084121,0.9453166684600002,0.0004413198946982935,0.32615394575519996,0.6972771629641491,1579.9812592650956,3377.8062915840874,4844.280683487348,4.073151196174224,0.0633369129168166
CHEMBL3409484,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,7.6021,529.1783753440008,119.24000000000001,12.0,2.0,9.0,4.741600000000004,10.0,38.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.17857142857142858,0.8356402521199849,0.9983070872340942,0.0005476889536911598,0.05816321499176761,0.9523620985978953,1738.874030924731,28472.252118856446,29896.456569170914,7.532976716063167,0.03183315148375434
CHEMBL430571,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,8.4437,396.15862588000056,76.14,7.0,2.0,5.0,5.076900000000003,6.0,30.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.041666666666666664,0.5501107716953347,0.9832370402178404,0.0004667149056193641,0.1823319027039996,0.8849991599020424,1896.2307593917214,9203.889194127702,10399.884667852622,5.207269652579248,0.12696339305846133
CHEMBL2348415,CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,7.1249,581.1111375560006,122.31,9.0,3.0,8.0,5.044500000000003,14.0,39.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.24,0.5902636503783711,0.9866959289774255,0.000267840661554814,0.1625765780774561,0.9069979777324223,3386.334145335897,18892.009279975176,20829.163618652077,6.085530891579246,0.10026262757431445
CHEMBL109503,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,5.84,373.10381134800036,67.17,6.0,1.0,5.0,4.886080000000002,8.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.15789473684210525,0.20417736475112572,0.898883877526942,0.00032439153304133594,0.4381869175615922,0.715394180543561,2205.341717264862,3600.4923182569987,5032.878958452418,3.8100009911353134,0.2555392915061503
CHEMBL109575,COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,5.38,383.02693878800034,67.17,6.0,1.0,5.0,4.629780000000002,6.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.265561745337243,0.9297856549040463,0.00047642147015653093,0.36810139355163235,0.83153443248943,1745.3756486168115,3942.7722222134885,4741.562186919549,3.684035351794623,0.2725198336882724
CHEMBL109332,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,5.47,386.0266044400004,60.45,7.0,1.0,5.0,4.570600000000003,6.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.1111111111111111,0.413113010614357,0.9655932789128391,0.0005175650096398829,0.2600569547586682,0.8176541058158192,1579.809474339727,4967.133850734107,6074.859546847282,4.037007147233728,0.2569071223642513
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.3321,333.1398645960006,55.4,6.0,1.0,4.0,3.9299000000000026,5.0,23.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.5555555555555556,0.7761910501041719,0.9966564664188311,0.00161585256312112,0.08170610714952402,0.9735266330568287,602.4848153079025,7178.594528328162,7373.803945956472,4.766987199316854,0.14749110745311353
CHEMBL3088225,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1)c1ccc(Br)cc1,4.9991,441.0436514720004,102.41999999999999,7.0,1.0,6.0,3.6965200000000022,9.0,28.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.10526315789473684,0.18164009985682203,0.8815742660892842,0.0001878082331890924,0.47204535096655675,0.686245471759622,3653.9690518715665,5312.031377201962,7740.716107869138,4.345956154927345,0.33602436924183215
CHEMBL1822061,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.109,479.06258858800055,37.72,6.0,0.0,5.0,7.481200000000005,7.0,32.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.12,0.3314875670350644,0.9487560503643135,0.00023115426441308083,0.31600942532954307,0.872956810762684,3776.511815515025,10432.384119054897,11950.6303066017,5.217823686911642,0.2540651128645403
CHEMBL2425086,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,7.8239,472.1677465920007,68.74000000000001,9.0,1.0,7.0,4.665700000000004,9.0,33.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.4166666666666667,0.30330783509958326,0.9331929987525596,0.00013806491950054374,0.3593756072401203,0.6570553293524786,4759.0317057323955,8701.055613715003,13242.500631247914,5.3131855473127745,0.0632707288949978
CHEMBL1928312,COc1ccc2[nH]c(C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3)cc2c1,8.2269,452.0510025880004,79.9,6.0,2.0,6.0,5.948300000000002,9.0,31.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.045454545454545456,0.6066307156101307,0.9878833530144469,0.00045231838558494847,0.15519819856214095,0.9294635725437275,2054.887889073366,12306.479432428678,13240.410701356139,5.5201811556935185,0.15069511696296475
